video_id,duration,transcription
3e5597709ea64a34496d4ac047dfcb04,1098.0," СПОКОЙНАЯ МУЗЫКА  Берва лик, все что видели? Берва лик, все что видели?  В комнате пустой обнетает темното. И снилось нежное дорога домой. Пальчики грело по бушке на тёплою кем. Патруя звёзды таяли в нарезке.  I'm not for you You're being mean to me But I'm the only one who's really nice to me I don't know I don't know I don't know"
0fa2c2b0938c3b5e3ce9b191e455f2d6,1143.0," Поэтому сегодня будем танцевать с тобой румбл. Это медлендонетанец, прав любовь. Как-то могла скрывать пеки ноги такой фигуру под мешковатой одежды. Это просто преступление. Да, нель прийсел специальные издали. Это топовый мастер, после вчерашнего. Ничего не страшного.  Дозделаем ем. Смавы такие. Два закрыла. Три. Четыре. Раз. Все. То есть, а от меня уйти зафиксироваться, сделать шаг прийти. Окей? Попробуем это сделать. Делаешь справы ноги. Шаг делаешь вот туда. И два закрыла три.  далее вечерний образ, в котором ты сможешь пойти с друзьями и в ресторан и на свидание. Чувству себя роковой женщины. Хочешь о каждом цвет? Простите и... Ну что, Гол, давай мы ждем тебя. Лау! Неотбычненько! Тебе очень идем.  Ну вот еще одна героиня у нас получилась заряд эмоции. Вы обязательно ставьте пальчики вверх, к оставляйте свои заявки, увидимся в следующей серии. Да-да."
0d7b83b4d141158214acf42ab2ca0519,1168.0," Всем привет! Вы смотрите самое крутое шоу в планетарной системе рутюба! Сегодня необычный выпуск и не потому, что с утра я посмотрела документалку про Статья,  Это все, я приняла на свой счет, потому что такую кошку тоже не просто укратить. Так, давайте прокроликов. Кроме того, что у тех, кто родился в год кроликом, много детей, я ничего не знаю. Год кролика – это также год Кота. Эти люди очень интересные, симпатичные. Вы знаете, я просто хочу сказать, у меня была такая же ситуация. Вы говорите год.  Козочки вообще любят, когда их спонсируют. О, эскортницы. Понятно. Да. Да. Действительно. Действительно. Ну я хочу в своё оправдание хочу сказать, я никогда не сидела на шее, дольше чем три года. Очень сложно. Козочки зарабатывают.  любят прикольных животных. Я надеюсь, что вы по черпнули для себя что-то новое. Мои хорошие о с вами мы прощаемся. Удачи вам! И пусть вам всегда светит самая большая звезда!"
1ad4048ab1da9df744715a8a99eac8b8,1175.0," Да, возможно, мне сейчас передоос, у меня с дыха сейчас и это... Я навижу тебя, зомби, уходи! Ты что, не понимаешь, Паврусский? Но ты и корочка, да? Я. Поэтому. А-а-а! Я-а-а-а-а-а-а-а!  Стряхем eitherıl видео, это 때문алось. Я наверное Baek want  Ну то, стоп, стоп, в дверь! Крывается дверь. Женись с нами. Я сказал, женись! Ты чего не понимаешь, Порушки? Тогда... Will you marry me? Will you marry me?  This looks like I will be going to a full bed. A couple of minutes. He's in here while I still feel something."
3f3a30c842dc7a468245b86b30c530d0,1215.0," Здорово, Пашка! Здорово, только подъехал. И все, а? Да. Понял. Это выглядит мать его fishing.  Мне кажется, это большой кричок для такой рыбалд. Большой кричок. Да? Ну да, крупный. Самел Кунир. Да можете ей. Я себе морможку просто.  Что-то я сегодня, может быть, и поймаю. А может быть и нет. Но одно я знаю точно. Что я пойла?  как обычно необычно, а сейчас сидит грязь в машине и мы тоже погнали, потому что время уже поджимает, звонят с работы, ждут, говорят, где вы и и род погнали. Подписывайтесь на наш канал, с видео, который плет, сохраняйте это видео и показывайте своим друзьям. До скорых встреч! Мы и люди, у которых уйдет, Егор, на фалусах! Спасибо, что смотришь!"
0e0cc6672f469d6800b53017c1296f60,1223.0," Не чьего нет в моей машине? Траться с лунтой будешь. Ну окей. Но последний день тут как бы и под лёдухой. Торбо с пирогом пить, блядь! Я назад еду! Торбо с пирогом пить, блядь! Я назад еду! Торбо с пирогом пить, блядь! Я назад еду!  Что в твою мать? Что за кайфы? Пацаны вырвались вперед у саня огромная тачка, которая выжимает, наверное, ну 80. Пообедок, кстати, тоже очень быстрее. А все, на максимум, а больше не есть, что вы понимали, я давлю газ пол настолько, что нога уже двигателек где-то. Мы едем сколько километров сейчас, а, приборная панельми работает.  Но мне кажется, что нальду у вас шансов нет, я вам сразу тут приждаю. О, наконец-то спутк, но не по карьерной лестнице, а просто с холмом вниз. Ууу, а вот здесь бюрочка прямо такая, серёзденькая. Макс, аккуратнее, кто-то слева, не попади никуда. Тормозаска, опять. Я очку и реветишки. Подсанной, мы изем на лёд. О, тормозаде, жидесь, держитесь, держитесь. Вот, санной, но вот тут, как бы, нашу шансы сейчас не то, что сравняется.  Давайте, друзья, подписываться на канал, ведь это самое большое и главное наградо для нас. Поэтому все, что нам надо. Подписаться на канал, поставить лайк. Отправить, выдвы, всем, всем, всем, всем рот, и, друзья, бабушкам, девушкам, тетям, с сестром, до кому угодно. Спасибо, с вами были три лошадины, все мы!"
0f0c6bdc92c5e36dd49883ab3622b52c,1238.0," СПОКОЙНАЯ МУЗЫКА Здорово, братва! Если вы только включили шоу, максимум народный, а она уже прогрузилась на половину, то я могу вас поздравить у вас неплохая леска растенторняка. А сегодня в гостях у нашего добрека, Алексей,  Я приходил на меня утакте, посмотрели, что пришел. Ну, поступать пришел. Я такой. Дерский, резкий, еще более-менее, Томская такая... Закалка. Да. Очень много ситуации происходило, когда я с мастерами, то есть он не сидят на против за столом, например, была ситуация. Я с партнемом костюнью и хожу начинаю читать, и сбываю басин. Он такой, так, давай дальше, давай прозву. Я начинаю опять забываю. Он мне такой тихо.  и его все знают и обожают и любят, тогда его конечно будет приглашать. А так все же пробы, все кастенькие, они внутренние. То есть ты до них не доберешься. Это... Да, это... И для этого нужен агент. У меня нашел агент на втором. Ой, на третьем курсе. Замечательнейший женщина. Угу. Девушка. Посместить свой мой дом. Сюш Марчук. И она вместе с Маримистой Ромой.  Эту! И пишите в комментариях, кого бы вы хотели видеть его в новых выпусках. Ти-трэйб!"
0c6e4cdaa192d1ae58b99bc9f35891b9,1250.0," Друзья, всем привет! На связи с Вадной Макс. Эта шоу, сколько стоит тачка. Именно сюда я заву известных интересных людей и рассказываю все про их автомобили. Мы находимся в славном городе Санкт-Петербург. Именно здесь фэшенблогер Женни Крипцова расскажет все про свой форш. Погнали!  У меня есть свой бренд одежды. Я постоянно перетаскиваю какие-то вещи. У меня постоянно здесь коробка, которая мне вседремя что-то отгружается. Вот такие мешки, в которых мы все это иногда меня запрегают и я тоже вожу. Это детский рюкзак. У меня дети занимаются Джиу Джицей. А нет, это коньки детские. Да, мы очень любим кататься здесь в Минаканках. Вот, удаст коньки мои мужа.  дорогу, а фигенно держит дорогу, и когда ты едешь на некдето 160-170 ты вообще этого не чувствуешь, ну то есть она так мягко идет, она очень плотно стоит на трассе и прям вот на ней не страшно. Были у тебя каким-то здесь аварии? А вария была у меня с другой машиной, вот после Тейхи у меня была машина, сетроенция 4, красно.  подписывайтесь на канал и пишите комментарии. Пишите вот все, что вы думаете, а мы с Женей обязательно все комментарии прочитаем и ответим. Это был проект Сколька Стоит Тачка, Заводную Макс, Жене Кривцова. Увидимся. Пока! Пока-пока!"
0cee2037e28ed045c425a6dbeca1bff2,1326.0," ВЕСЕЛАЯ МУЗЫКА Ниудобный стендап это шоу, где комики рассказывают свои шутки в самых неподходящих для этого местах. Тот, кто заработает больше чаевых от случайных зрителей, выиграет 10 тысяч рублей. Ну что,  любимая, это так приятно, это тёлка, с которой пересекалась всего три раза в жизни. Не могу понять, что она хочет от меня, она хочет меня у дочерителя, она просто-то меня хочет, потому что это вообще не мой стиль, я так не общаюсь никогда. Я напротив, когда меня называют кисы, я реально чувствую, что во мне что-то появляется от кисы, но  Я, например, в жизни до сих пор, если случайно встречаю близнецов и такой, о, не одинаковый. А не одинаковый, посмотрите. Интересно, когда один из них трахится второй тоже испытывает оргазм или... Ну типа, если у Киринаида Лисекс чувствует для этот Нталипортман. Если вы кидайте, чтобы я ушел раньше времени, это не сработает. Но мне нравится уже идёт. Лестницу тоже кидайте, всё с дадим. Это... Не знаю, меня просто поражает, что в Москве дико богатым, вот как вы потрясаете.  победителя, который заработал больше всех чей вы их. А именно 2155 рублей. Им стал Валера Арчухов. Он выигрывает 10 000 рублей, на котором он сможет купить квадратный сантиметр, в строящемся здании, в котором он выступал. Ну а с вами мы увидимся в следующем выпуске. До встречи!"
0c2c9f1343ba94ec3a28a131bdff8067,1354.0," We Drive  Вот, ружейся. А это вы. Угощайтесь. Спасибо. А там, кстати, никакой драки не было. Вайча, выпили по мере и сам, не везет. Ружейся, а дай-ка еще одну канапешку в вкусные заразы. Я, кстати, еще слышал, что здесь по голову телефон запрещено. Есть такое.  Un artists.  dataset"
2a67205d8725698ef55feee26dac4c4a,1375.0," Большое мило, как мне и женщину. Как поверил. Клоу, а потом почему женщины не правили их государство? С кладем, что женский, гармон, хуже, приспособленный каким-то руководящим твежностям, лидерским качеством, такого просто нельзя.  позволяет добиваться лидерских каких-то позиций. А у женщин вроде как это, то стастрона совсем чучит, все равно такое какое-то. Стростипены и не очень нужны. Не знаю, такое время у меня кажется у некоторых женщин, то стастрона побольше, чем у мужчин. Поэтому мы возвращаемся к интегрмональным вещам, то, наверное, с этой точки зрения можно говорить, что да мужчины больше приспособленны. Склоняling в том, что женские гормоны хуже приспособлены каким-то руководящим клажностям, да, лидерским качеством,  Прекраснее, трудно сказать, но она есть. Это как инвестиция. Какая же нужна статбра, это должен вложить имё время, деньги, какие-то усилия свои участия. Аллён, а это моя подруга психолога, говорит не о том, что мужчины не так ярко понимают эмоции, когда ты ему их преподносишь, что допустим, есть тебе хочется что-то решить или спросить, лучше напрямую спрашивать проблемы. Не говорите о том, что это к чему-то мне было.  так чувствуешь. В общем, опровергая, что все женщины свинеры, я вам могу сказать не все, только я и не СОИЗ. У меня мама зовут Венера. Это уже на совет, друзья. Обязательно увидимся, услышимся еще."
0d0cb2e712923b3bace3320beec9476e,1375.0," Братва, всем привет! Вот и настал тот момент, когда мы узнаем счастливого обладателя вот этого вот новенького айфона 13 про от канала Люди, у которых клюет. И сделаем это очень просто. В специальной телеграм вот мы загрузили ссылку на пост, под которым вы должны были написать комментарий за секречным словом. Это слово герельно.  поездке астроханской онка Катератор Шестнам работает. Мы ему дадим до сдаччук. Давай. Снимай. Я расслабил, потому что. Да, не круче. Она уже давно стоит, она мне... Давай, попробуй. Подсики. Подсики, закатушим. Ну возьми просто.  Белые. Да.  в четвертый день либо будем из этих трех выбирать, на которых за три дня побывали, и уже посмотрим, символи там на четвертый день чуть-чуть морозы будут, минус два, а это уже прикол."
0ac24affcaad658a5bbe26650192069f,1387.0," Я смотряла игру в Кальмара нужно выбрать самую просулю. А-а-а! В общем-то, бить мужчину. О-о-о-о! Холодно! Холодно! Ва-а-а-а-а!  Иду прямо в любом случае. Я тоже иду прямо в любом случае. Все прямо, иду. Мне правильно. Дай колокон на этой сделаю. Просто объясните мне. Я не понял. Я чувствую. Нет, чувствуешь, у меня Рубян спрелился. Ой. Ай, прямо! Прямо.  Ну как вы думаете, мы справились с заданием или нет? Ну почти. Я бы сказал да, да. Если бы вы меня поменьше слушали. И побольше делали. Ай, Лена, на специальном хитре она специально нас отвлекала почти исправились, поэтому вы почти поедете на такси.  Если этот день выходили, потули не зря. Мы трогали, смей не зря. Мы вылить шокерами, не зря. Все это было не зря. Ура! Он до второго, там, И мы не будем судьбы. Пока!"
1c0258e20430ce9defb4e0f68b9b5d88,1415.0," Ты сможешь получить своё сваня к почетного гражданина. Но только всё на доказе, что он настоящий рыцарь. ПОДОГРАЯ МУЗЫКА Берядить. ПОДОГРАЯ МУЗЫКА Похоже, не придёт вы рыцарь. В каждом выпуске из Кандаров вместе с гостем посещают города России. Вернуть свои деньги и телефоны, они смогут только, если пройдут квест до конца. Выворк. Реческий город в силе.  Ботовая шиблезья не не ввеста, и меня не надо было варовать. Дженечка не бойся, не бойся, я тебя не трону. Я просто хочу проверить твою напарника. Ты сможешь получить своё сваняк почетного гражданина, но только всё он докаж, что он настоящий рыцар. Он должен спасти тебя, тогда и вые подарки получите. А можно водички? Конечно, всё можно. Не переживай я тебя сейчас отпущу. Отсюда.  Здравствуйте. Здравствуйте. Я пришел у себя, чтобы получить навык аккуратно. Стив хочу вот так же, чтобы... Живенька. А я так не могу радменности накрилитуются стекла дверьм из стекла. В нашем ремесле аккуратности это первостепенное качество, потому что если быть не аккуратным с жидким стеклом,  Наши участники получили звание подчетных граждан Европейского средневигового города, который смог сохранить свой шарм до наших дней. Выборг может стать идеальным местом для путешествия со своей второй половинкой. А мы отправляемся дальше!"
1ec391b3afbbb417a13d3e0db926faa7,1426.0," Сталай, промыл кучевый, на прессе.  Ну, сыслимать долго, но на этом ранее не долго. А в каком доме? Я тут всех знаю. В пятом? В пятом доме. Гульнара. Мама. Мама, да. А что это вы на казахе совсем не похожи? Так, уже у меня отца получается сильный славянский ген. Я сейчас вообще не важен. Важен завод. Да. Вечерная.  А сеза назвал именем его деза. Что мы вон, не репузы. Давай. Давай.  Да логово, милым она зевала, не воня, не на нет, Вомне друг как кто купит, Заварили фолье, не будет ты в море, Не будет ты в море, говорили фолье, но..."
4a0c52aebf8915dfcb6826b7dbfd1ce5,1447.0," КОТОРЬЕ СИГНАЛИТОНО Круче, я заколебалась, молчать в тех ситуациях, которых мне не удобно. Ты понимаешь, что ты не малышко, не дьетка, ты вожаемый человек. Давайте как мне себя чувствовать, что ситуация, когда у него мужик сзади, говорит... А как же вам эта популярная история про то, что нет женщины значит? Да, когда мужчины прям неосозаны, действительно, как и элементарные вещи без...  Вот это говоришь. И если я не навежливая, как бы знаешь, навежливая. Поэтому нет ли тут подмены понятия, как ты слышишь. Сказать, может быть, по-разному, дежка, какая бы красивая. А какая красивая цаца пошла. Это же абсолютно разная контекция, понимаешь? С этим я носу. А по сути, имел то он ведо, но это же он просто не имеет. И не он ведо, но и тоже. Да, но воорожение абсолютно разное. Да, это так. Они играет ли роли, какой мужчина это сделала?  Если ситуация, как бы, определяет, прочитому человеку, сказать, скажи, проще проигнорировать, проигнорировать, достать телефонским, поговорить, поговорить. Ситуации разные. Есть такое явление, когда очень новящий ухажер начинает тебе прорислить. Это мы уже придумали столкин. Сталки, да. Тут нужно отреагировать. Давайте какую-то ситуацию разберем. Хорошо.  Ты сама сказала про уважение, про границе, про не трогайте. Вот, все ребята. А когда нам что-то не нравится, мы... Дело за маму. Заманно запомнить все эти названия. Это был жен совет. Ты если что, просто пересматривайте, выписывайтесь и незнакомые терминные. И присутствовать."
3d4f700d85dbc7724d66a54bdd17bbde,1483.0," ПОЦЕСТВЕННАЯ МУЗЫКА В какой-то момент будет позитив нашей стране начал просто вонять. Почему люди к такой теме глубокая относятся так поверхности сосредоточенной на игребаных полосах? То есть человек встречает одного представителя, который неправильно понимает, что он делает.  Но это дело, кто какие-то завез, да. Сейчас это и соцсети, и плюс доступность, наверное, уровень жизни, все-таки повысился. А вот на счет того, что девушки типа, могут ходить не накрашены, и мне кажется, это все-таки заслугу Боди Позитивщиц. Потому что Боди Позитив Россию, как такой ярко, явление пришел совсем недавно, да, может быть, пять лет назад. Но созданон был в 1996 году еще, еще было очень куча предпосылок различных в мире. И поэтому, знаете, как круги на воде.  Я его наизусть знаю. Я там кому угодно покажу. Мне хочется просить, а ты последний раз вообще давно вообще на скроиздовал. Да, да, я вот типа полгода назад. И поэтому я не вижу... Ну, мне будет позитив помог только проследить за собой, за своим здоровьем. И понять, что раз я такая... Матомос, наверное, нельзя. Можно. Да, раз я такая х***р, такая будет позитивная.  И они реально очень классные люди проработаны и не лезут туда куда не нужно. Ну не все конечно. Ну не все конечно. И все эти 50 лет жены совет будет с вами. Так же без них. Спасибо, девочки, спасибо. Спасибо. Спасибо."
1eed890f769711c1a21300fa3db33334,1523.0," Всем здорова! Да-да, все верно уважаемые подписчики канала Максим Народный! Голос за кадром поменялся там! Ну вот этого шоу не стало хуже! Остало даже лучше! Тут же щекашный мальчуган приглашает гостях студию, что-то не было.  Так, мы продолжаем активно готовить. У нас тут мясо готовится, корин, с кого нужно довести до заркопроцентов. Прикатаем линия? Да, чтобы мы приготовивались, потому что лук, чтобы лук не сгорел. Как на этот мире, пока не понятно. Согласен. Наглажок. У меня девушки так и поймут. Или парни, которые хорошо готовят. Давай, смотри, разделим обязанности и будем иметь идеально. Ты смотрел, поменяй, ну и повторял.  Героев России некоторых там допустим, заменировать что-то нужно там, что-то наоборот там. Разбостроить нужно. Допустим, вот была у нас с ночной съемка, где нам нужно не попасть в врага. И вот ночью нужно как шпионы пробраться, то есть мы после... Собнее не попасть в свет. Да, на свет не попасть. И тащили, получается, с собой пушку еще. В общем, с кайфом. Ну ты вернешься туда сейчас еще или нет? Да. То есть можно тебя ждать там?  Ты судьтесь на канал, ставьте ракету и пишите в комментариях, кого бы вы хотели видеть в новых выпусках. Тетры!"
1a9595342c12cdaa9c6589b98f1281cf,1527.0," По-моему меня нет пальцо. Ты готов строить, Дальц. До свидания. Высупался? Давай осинчить. Папа. Ты готов? Р econ Bau. Апс LAUGHА mood Папа! Подни bookstore. Всем добрый день, утра, ночь вечера. Они либо что-то Вам window решили заняться с портом и посмотреть наше шоу на своих устройствах! Меня зовут Роман Юну Zusов и от ушо.  У нас, в нас, здесь находится два арбалета. Один из них спортивный. И арбалет, скажем так, для дособы и для начального обучения. Он состоит из направляющих, по которой будет у нас треволитеть плечи и тетево. Мы готовы. Что вы уже хочется попробовать? Начнем с головы. Наклоняем головы вперед. Я думаю, сейчас, конечно, закрываем глаза. Это да.  Здесь. И попасть на попал. Сильно? По-моему, у меня нет пальца. По-моему, они еще есть. Я говорила, как надо делать. Техника безопасности всегда повторяю. Важно, не расслабляться. Ну, смотри, смотри, как меняется. Да, вот техника безопасности, это все не просто так придумано. Мы видим результат обязательно.  Это было круто, ребята! Вот так это было. Отлично! С Ромой постреляли. У меня есть ответственность. Виденое казание. Рома, я как и обещала, купила абонемент в Тиртибе. Так что теперь, между тебя, в костюме Дина Завра на своем конценте."
0ea016128113476c741eba66ecbb5f0a,1573.0," Всем доброе утро! День, ночь, вечер или что-то мы у вас когда вы решили вданяться с портом, ну или посмотреть наши шоу на своих устройствах. Меня зовут Роман Юнулсов, это шоу спортивный интерес. Шоу, где мы вам напоминаем о том, что абсолютно любой вид спорта доступен вам и вашим друзьям. Главное что? Правильно.  Из латексы, костюмчик, костюмчик из латексы. Я представляю, поле уритан. Я не помню, как это выглядит визуально. Ну чем машина обтревают, но пусть это будет, скорее всего, из латексы. 3-2 ты вырываешься вперёд, мой вопрос. Крой. Да, сюда идей. Опа. 3-3, и так у нас.  Четверх, хотя бы. Ну, че ты точно, я то три, наверное, видишь. Если ты, Физдруг, присылай свои челленджи на мои вас, может, вскоре и всего мы повторим их и сделаем следующим выпуске. Сто процентов. Итак, теперь мы будем тренировать прыжки. Соберем? Да, это называется правильно стартый. А, ста. С вами, как говорится, как учит детей, я же сначала мы с вами проще.  А Кула. Ну, Славя, конечно, стоит потренироваться ещё немножко, а так, в общем-то, всё было неплохо. Парикамидуэли, я одно, значит, если вы давно собирались в газуете, потому что плавание жизни."
1f17968167d4b0487cdebb6a67b4f148,1597.0," Это проект Порукам, первая площадка для любителей и профессионалов по армореслендям. Насли с Про-Арм и По-Арм. Про-Арм – это поединки между чемпионами и мастерами арморесленга. Самый принципиально Анфатии до трёх побет. По-Арм – это турнир медийных любителей арморесленга. Сетка на вы и где блогер выясняет кто из них сильнейший. Засучите рукова, мы начинаем.  Человеки, который может потрепать нервы. Репас, судейский захват. Захват под меня, центр вот здесь. Плече есть. Закрыли большие пальцы спортсмены. Закрыли вас, закрываю первым. Закрыл. Закрыл. Зактел, Сах!  Друзья, армрессинг набирает обороты, вещь популярная, интересная. Занимайте всем, я вам рекомендую. Обладись, сметы, встречаем Алексей Шурада! Заметно подсохший опыт ужасный. Наш второй участник подгоняет.  Я не знаю, насколько он хороший формресс. Не мухует, Ого. Бицепс на отбицепси. Он же характером духа настроен. Ребята, это же бедная рука."
3fc81df4bfe121ce2bc33dd581f5efeb,1639.0," Продолжение мои руки. Я смотрю уже в тонишках. Ой, я из леса! Ребятное, так и без конец. Добрый утро! День, ночь, вечер!  чтобы обоим укол, вот у нас нужно выиграть еще фразу. Вот допустим, и вот допустим, я делаю атаку, атаку. Вот, я выиграл укол. Вот, я остыну вместе, я не защитаю. Я не защищаюсь, ничего не делаю, он меня укололу, все. Мне уколу. Потом я допустим, могу сделать атаку, а кидом может сделать защиту. Вот я делаю. Учитаю защиту. И может дать ответ. Вот. Не значит.  И еще один челлендж. Давайте. Он называется Уколи меня в слепую. Челлендж с хватков слепую. Одному из участников завязанных глаза. А второй должен сделать шаг в любую сторону. Участник завязанными глазами делает укол на угад. Задача, как можно больше раз, угадать. В какую сторону отступился пёрник. Затем участники меняются ролями. Начали.  всю жизнь ты запомнишь и даже если у тебя там не получится и ты потом бросишь это дело тебе всегда вот сколько людей бросало в хитывании они потом всегда возвращались и говорили что я хочу еще хитывать потому что это на самом деле очень интересно"
1ea9081352700dd78ee4efae44f905db,1646.0," Просинь нет как-то ковая культура отмены. На плюс-минус понятно. Это когда нельзя черного назовочерным. Мне кажется, что это вообще-то плетит человеку высказать своё мнение. Есть мнение, а есть ненависть. Неожиданно, когда казалось бы вот застоко пустичок,  никому не больно, неплохо и не тяжело. И людям не становятся жить тяжелее от того, что мне не нравится Горь Поттер. Когда ты говоришь, я не считаю, что транспорсон нужно пускать, там, транспортно, например, женщин нужно пускать в уборные вместе с обычными женщинами. Это ненависть. Потому что ты отбираешь в людей права, у которых прав, и так практически нет. Это и делаешь им жизнь еще как бы хуже. Если ты, например, там условно, если мы берем какой-то американский контекст, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете, то, что вы делаете,  Дело в том, что мы все с вами выросли в одном контексте. Это контекст он Патриархальный. Он как общественно, Патриархальный, так он Патриархальный и законодательный. Опять же, здесь я привожу в пример, то, что у нас дикриминализованы домашние насилия. Это что это? Патриархад. И поэтому от того, что человек медийный, он не становится внезапно каким-то просветленным. Вот в чем дело. Именно поэтому, как я уже и говорила, культур отмены сводится не к тому, чтобы разрушить карьеру человека, а к тому, чтобы на его примере того, что это.  в перегибане, палки. Ну, нужно в сторону. Лечки, спасибо. Большое именетие мы сегодня, кстати, занимаем. Спасибо, я сегодня столько новых знаний получила. В вечером позвоню перескажешь. СМЕХ СМЕХ, Лужан, совет пока-пока."
00efa58930724f2ae6f9916f53cda3b3,1646.0," Миллионы людей в России страдают от объеденных отношений. Они подвигаются не только физическому, но и моральному на селю. Меня зовут Саша Кабайва. Я успешная, независимая девушка. Но совсем недавно я была жертвой обьюза. И я, как никто другой, знаю как из этого выйти. Вы смотрите обьюз-шоу. Как вы смогли убежать оттуда? Мне человек в голове приставил пистолет. Тебя могут поставить в угол.  Мне прилетается общая нетнего, что еще одно сообщение, я тебя пальцы сломаю. А как часто у вас были конфликты с драками? Вот с два раза в неделю стабильный. Он тебя бил два раза в неделю? Ну, в раз в неделю два раза в неделю. То есть не было такого, что какой-то длительный период мы и не ругались, не дрались. Ты не пырил с ним поговорить? Это было бесполезно, потому что когда начинал этот разговор, мне говорю что ты самая лучшая новая цена.  Вот негативного опыта. Допустим, это было интересно. И страх – это тоже интересно. Товарищ, раз мне это интересно, тогда это для меня под контрольно. Наверное, да. Вот, класс. Ты сейчас все поймешь. Ты понимаешь, что сейчас какой-то идет обман мозга, но мозг все равно съедает информацию. Я тебе скажу так, это ситуации в данный момент уже нет. Но твою сознание живет там в прошлом.  Наконец проще мотоцикры. Очень хороший, спокойный конь. На страх нет. Страха нет. Уже это более безопасность селечного сэш. Всего можно довить селевкой. Это уля стилист, который сегодня расскажет тебе, какие образы она для тебя подобрала. Внутреннее все отпускает. Да."
3bf2e36c3963425263babe36b8dbd740,1678.0," Всем привет, друзья! Мы с Вадим отдыхаем 2 курки взяли вот наши фирменные маячики. Вот они с нами. Сегодня выбрались просто муж такие люди душа у нас лежит крыбал.  Сейчас пронискуйте, вот, смотрите, оплатывается, оплатывается леской и там, корём, буквально в парту начинаем троллей. Погад, мы пользуем на рыбле, не стаснимать строльную, но нафильная леска.  Клин, ощущение, конечно, крутые жалко, что мы не увидели это рыбу, но вот ради этих моментов, софтный ради такой момент, ради каких-то помлёк, и катаемся на рогах, даже на морской области. Я думаю, сейчас мы вертой в подклювки и выпойтры, но ощущение мне просто.  Это прям просто. Мы люди у которых клеёт. Вот у нас клеёт. Мы не достаем робона берег, на лодку, на яхту, но у нас клеёт. Подписывайтесь на наш канал, ставьте свои лайки. Пишите комментарии под видео. Понравилось вам, а то он не понравился. Обязательно ставьте колокольчик, чтобы не пропускать новые видео. Мы люди, у которых клеёт."
